OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue,Cost,Profit,PaymentMethod,CustomerID
ORD103566,2024-11-27,South,Electronics,Tablet,10,30822.29,15,261989.47,202447.1,59542.37,COD,CUST1814
ORD103567,2024-01-30,South,Sports,Yoga Mat,8,3507.44,10,25253.57,20556.19,4697.38,UPI,CUST1981
ORD103568,2025-05-20,East,Electronics,Laptop,2,29414.43,10,52945.97,45548.29,7397.68,Debit Card,CUST3173
ORD103569,2025-07-08,Central,Sports,Yoga Mat,6,479.04,0,2874.24,1671.35,1202.89,Debit Card,CUST1384
ORD103570,2025-12-12,Central,Sports,Cricket Bat,1,1859.01,20,1487.21,1337.24,149.97,Net Banking,CUST2116
ORD103571,2025-06-04,Central,Sports,Yoga Mat,9,3340.97,20,24054.98,21368.64,2686.34,UPI,CUST2091
ORD103572,2025-11-30,North,Home & Kitchen,Cookware Set,3,2935.56,0,8806.68,6316.86,2489.82,UPI,CUST1000
ORD103573,2025-11-15,South,Sports,Yoga Mat,7,733.69,0,5135.83,3817.12,1318.71,Debit Card,CUST3221
ORD103574,2024-02-14,South,Sports,Football,7,2320.12,10,14616.76,12463.29,2153.47,Net Banking,CUST1242
ORD103575,2024-09-25,East,Electronics,Smartwatch,5,2055.66,0,10278.3,7532.07,2746.23,COD,CUST2958
ORD103576,2024-02-02,West,Sports,Football,10,1888.12,5,17937.14,14079.4,3857.74,COD,CUST1036
ORD103577,2025-10-20,East,Home & Kitchen,Cookware Set,3,1120.57,20,2689.37,2301.28,388.09,Credit Card,CUST2729
ORD103578,2024-12-26,Central,Electronics,Headphones,8,11352.73,0,90821.84,67957.04,22864.8,Net Banking,CUST2552
ORD103579,2025-05-02,Central,Apparel,Kurta,3,2274.34,5,6481.87,4076.82,2405.05,Credit Card,CUST1571
ORD103580,2024-06-27,South,Electronics,Smartwatch,4,18736.39,0,74945.56,52671.05,22274.51,UPI,CUST2425
ORD103581,2024-10-20,South,Beauty,Perfume,2,998.11,10,1796.6,1549.77,246.83,COD,CUST1188
ORD103582,2025-08-05,West,Apparel,Sneakers,10,3122.78,0,31227.8,19156.29,12071.51,Debit Card,CUST2205
ORD103583,2025-05-19,East,Apparel,Jeans,6,508.42,0,3050.52,2031.13,1019.39,Credit Card,CUST3024
ORD103584,2024-08-21,South,Apparel,Jacket,7,2414.2,5,16054.43,12124.62,3929.81,COD,CUST2467
ORD103585,2024-08-18,South,Electronics,Tablet,7,40376.58,5,268504.26,210724.21,57780.05,UPI,CUST3496
ORD103586,2025-12-29,East,Beauty,Perfume,10,1839.52,15,15635.92,13704.7,1931.22,Net Banking,CUST3089
ORD103587,2025-04-30,Central,Electronics,Smartphone,7,28012.3,10,176477.49,156862.58,19614.91,Net Banking,CUST1741
ORD103588,2024-06-13,Central,Sports,Cricket Bat,3,2042.1,5,5819.98,4614.56,1205.42,COD,CUST1647
ORD103589,2024-08-30,East,Apparel,Sneakers,7,3616.2,10,22782.06,18622.46,4159.6,Credit Card,CUST1012
ORD103590,2024-08-12,South,Sports,Football,7,682.86,15,4063.02,3292.71,770.31,Credit Card,CUST3231
ORD103591,2024-07-26,North,Home & Kitchen,Air Fryer,2,992.64,15,1687.49,1449.73,237.76,COD,CUST2553
ORD103592,2025-10-20,West,Home & Kitchen,Mixer Grinder,4,3648.81,20,11676.19,8445.67,3230.52,COD,CUST3357
ORD103593,2025-07-14,West,Sports,Yoga Mat,6,1828.35,25,8227.57,6189.44,2038.13,Net Banking,CUST1291
ORD103594,2025-09-10,North,Apparel,Kurta,6,767.36,0,4604.16,3064.09,1540.07,Credit Card,CUST1446
ORD103595,2024-12-13,South,Sports,Dumbbells,6,2148.91,0,12893.46,8758.69,4134.77,COD,CUST2572
ORD103596,2024-02-28,North,Beauty,Hair Serum,8,693.03,10,4989.82,3314.55,1675.27,Credit Card,CUST1741
ORD103597,2024-11-30,East,Home & Kitchen,Air Fryer,5,234.76,0,1173.8,802.99,370.81,Debit Card,CUST2107
ORD103598,2024-09-15,East,Home & Kitchen,Bedsheet Set,8,1103.59,10,7945.85,6410.23,1535.62,Net Banking,CUST2944
ORD103599,2024-04-05,North,Electronics,Smartphone,6,38712.59,10,209047.99,143856.37,65191.62,COD,CUST2425
ORD103600,2025-08-26,West,Apparel,Kurta,11,3316.33,0,36479.63,23475.6,13004.03,UPI,CUST3171
ORD103601,2024-09-16,East,Sports,Football,9,2691.12,0,24220.08,19166.83,5053.25,Credit Card,CUST1799
ORD103602,2024-01-23,Central,Beauty,Hair Serum,1,477.36,0,477.36,372.66,104.7,Debit Card,CUST1175
ORD103603,2024-01-29,Central,Beauty,Face Wash,5,380.63,0,1903.15,1170.14,733.01,Credit Card,CUST2715
ORD103604,2024-10-22,Central,Sports,Cricket Bat,11,1654.58,10,16380.34,13542.5,2837.84,Credit Card,CUST1684
ORD103605,2025-07-14,East,Electronics,Laptop,11,45650.82,5,477051.07,367352.06,109699.01,Debit Card,CUST1346
ORD103606,2024-02-06,West,Sports,Football,1,1605.42,0,1605.42,887.84,717.58,Credit Card,CUST2901
ORD103607,2025-10-25,West,Home & Kitchen,Bedsheet Set,2,2490.31,5,4731.59,3045.01,1686.58,Debit Card,CUST2658
ORD103608,2025-10-01,West,Sports,Cricket Bat,5,3677.81,0,18389.05,11005.76,7383.29,COD,CUST2714
ORD103609,2024-05-04,Central,Electronics,Laptop,4,37176.75,0,148707.0,81866.2,66840.8,UPI,CUST2454
ORD103610,2025-12-15,North,Electronics,Headphones,11,45015.29,10,445651.37,330888.95,114762.42,Net Banking,CUST1164
ORD103611,2025-03-01,West,Beauty,Face Wash,5,3712.62,0,18563.1,13496.28,5066.82,Net Banking,CUST3463
ORD103612,2024-10-26,East,Home & Kitchen,Air Fryer,7,2489.73,25,13071.08,13708.59,-637.51,UPI,CUST1029
ORD103613,2025-06-18,North,Home & Kitchen,Bedsheet Set,5,166.84,25,625.65,655.58,-29.93,Net Banking,CUST1753
ORD103614,2024-09-09,South,Beauty,Lipstick,4,2332.9,10,8398.44,5723.44,2675.0,UPI,CUST2862
ORD103615,2025-02-14,West,Sports,Dumbbells,6,3396.26,20,16302.05,13489.65,2812.4,Net Banking,CUST1581
ORD103616,2024-08-07,North,Apparel,Sneakers,4,2675.78,5,10167.96,6616.47,3551.49,Net Banking,CUST2378
ORD103617,2024-03-20,East,Home & Kitchen,Cookware Set,2,2777.9,0,5555.8,4318.61,1237.19,Net Banking,CUST3106
ORD103618,2025-06-02,West,Electronics,Smartphone,10,6650.29,0,66502.9,50755.11,15747.79,Net Banking,CUST2778
ORD103619,2025-11-02,South,Sports,Football,3,979.37,15,2497.39,2294.55,202.84,COD,CUST1964
ORD103620,2025-05-14,West,Apparel,Jacket,6,3596.89,15,18344.14,15920.97,2423.17,Net Banking,CUST2228
ORD103621,2024-12-28,East,Home & Kitchen,Bedsheet Set,3,3603.96,0,10811.88,6778.38,4033.5,UPI,CUST2164
ORD103622,2025-09-11,North,Apparel,Jacket,4,2722.04,25,8166.12,6885.27,1280.85,Credit Card,CUST1075
ORD103623,2025-09-15,East,Apparel,Kurta,9,1466.18,5,12535.84,8204.38,4331.46,Debit Card,CUST2005
ORD103624,2025-11-08,Central,Sports,Dumbbells,7,2555.48,5,16993.94,11554.61,5439.33,Debit Card,CUST1871
ORD103625,2024-03-31,Central,Apparel,Sneakers,3,2255.2,0,6765.6,4978.44,1787.16,Credit Card,CUST2321
ORD103626,2024-01-31,North,Apparel,T-Shirt,6,323.86,0,1943.16,1451.9,491.26,Debit Card,CUST3317
ORD103627,2025-05-12,South,Beauty,Lipstick,1,3380.41,10,3042.37,2617.23,425.14,Net Banking,CUST1067
ORD103628,2025-04-11,West,Sports,Dumbbells,8,2942.66,20,18833.02,15375.29,3457.73,UPI,CUST2267
ORD103629,2024-01-19,East,Beauty,Face Wash,11,2460.85,0,27069.35,17482.47,9586.88,Debit Card,CUST3095
ORD103630,2025-07-15,East,Sports,Cricket Bat,1,2908.63,10,2617.77,2006.23,611.54,UPI,CUST1785
ORD103631,2024-07-01,South,Beauty,Face Wash,1,2047.99,20,1638.39,1407.66,230.73,Debit Card,CUST1436
ORD103632,2024-11-13,North,Apparel,Jacket,10,574.44,0,5744.4,4535.95,1208.45,COD,CUST2851
ORD103633,2024-08-27,South,Apparel,Jeans,11,910.75,0,10018.25,6094.25,3924.0,UPI,CUST3334
ORD103634,2024-03-13,South,Beauty,Perfume,6,2442.13,0,14652.78,9172.95,5479.83,Credit Card,CUST3327
ORD103635,2024-10-31,North,Home & Kitchen,Cookware Set,2,337.67,15,574.04,489.47,84.57,Debit Card,CUST2670
ORD103636,2025-10-13,West,Beauty,Hair Serum,6,860.28,5,4903.6,3512.84,1390.76,Debit Card,CUST2595
ORD103637,2025-04-05,West,Sports,Yoga Mat,8,1945.99,20,12454.34,10059.15,2395.19,UPI,CUST1083
ORD103638,2024-04-26,Central,Sports,Football,8,3144.89,15,21385.25,17446.24,3939.01,COD,CUST1656
ORD103639,2025-03-31,East,Home & Kitchen,Air Fryer,3,2894.1,25,6511.72,5950.2,561.52,COD,CUST1140
ORD103640,2025-02-09,South,Home & Kitchen,Air Fryer,5,3920.6,0,19603.0,12379.28,7223.72,Net Banking,CUST2501
ORD103641,2024-10-17,North,Sports,Dumbbells,4,1447.39,15,4921.13,3247.17,1673.96,UPI,CUST1923
ORD103642,2024-06-03,Central,Home & Kitchen,Cookware Set,5,2177.1,0,10885.5,7486.16,3399.34,Debit Card,CUST3013
ORD103643,2025-02-19,Central,Apparel,T-Shirt,8,2624.57,0,20996.56,14211.09,6785.47,COD,CUST2591
ORD103644,2025-01-02,North,Sports,Dumbbells,6,2560.27,0,15361.62,9240.65,6120.97,Debit Card,CUST1156
ORD103645,2024-09-22,Central,Apparel,Jacket,6,3853.59,0,23121.54,13668.08,9453.46,UPI,CUST3130
ORD103646,2024-05-11,Central,Beauty,Lipstick,2,2452.75,15,4169.68,3573.42,596.26,Credit Card,CUST2315
ORD103647,2024-05-04,West,Beauty,Hair Serum,7,2005.28,5,13335.11,8207.92,5127.19,Debit Card,CUST1079
ORD103648,2025-09-10,South,Beauty,Face Wash,3,999.66,10,2699.08,1668.88,1030.2,Credit Card,CUST3216
ORD103649,2024-11-29,Central,Sports,Football,10,2699.18,5,25642.21,19742.69,5899.52,Credit Card,CUST1844
ORD103650,2025-08-07,South,Home & Kitchen,Bedsheet Set,8,1717.69,0,13741.52,9149.26,4592.26,Credit Card,CUST1357
ORD103651,2024-02-27,East,Home & Kitchen,Mixer Grinder,9,1350.96,0,12158.64,8662.65,3495.99,Debit Card,CUST2395
ORD103652,2025-05-25,Central,Home & Kitchen,Mixer Grinder,9,2780.83,5,23776.1,18098.82,5677.28,COD,CUST1019
ORD103653,2025-08-15,West,Beauty,Perfume,6,961.65,0,5769.9,3511.12,2258.78,UPI,CUST2642
ORD103654,2025-12-26,Central,Beauty,Lipstick,3,1052.33,5,2999.14,2091.33,907.81,Net Banking,CUST2310
ORD103655,2025-07-18,Central,Home & Kitchen,Cookware Set,1,323.68,5,307.5,211.73,95.77,Debit Card,CUST2818
ORD103656,2025-07-14,Central,Beauty,Perfume,8,2896.02,15,19692.94,16420.73,3272.21,Debit Card,CUST2230
ORD103657,2025-01-09,Central,Home & Kitchen,Mixer Grinder,11,3193.63,0,35129.93,27928.04,7201.89,Credit Card,CUST1669
ORD103658,2024-09-14,North,Home & Kitchen,Mixer Grinder,11,3812.91,0,41942.01,28287.03,13654.98,Debit Card,CUST1800
ORD103659,2025-04-06,West,Electronics,Tablet,5,24114.54,5,114544.06,74779.61,39764.45,UPI,CUST2414
ORD103660,2024-10-23,Central,Apparel,Jeans,6,2272.91,0,13637.46,8048.1,5589.36,UPI,CUST2194
ORD103661,2024-11-29,West,Apparel,T-Shirt,8,3326.0,5,25277.6,16097.69,9179.91,Credit Card,CUST3394
ORD103662,2024-10-28,North,Home & Kitchen,Mixer Grinder,10,2385.11,0,23851.1,18040.62,5810.48,COD,CUST1105
ORD103663,2024-06-19,West,Sports,Football,10,3423.88,10,30814.92,19931.7,10883.22,COD,CUST2474
ORD103664,2024-10-16,East,Beauty,Perfume,7,3789.39,0,26525.73,18209.87,8315.86,UPI,CUST1044
ORD103665,2024-11-28,East,Electronics,Headphones,1,5467.95,15,4647.76,3815.36,832.4,UPI,CUST1797
ORD103666,2025-12-02,West,Beauty,Lipstick,7,2089.71,15,12433.77,9434.71,2999.06,Credit Card,CUST2401
ORD103667,2025-01-19,West,Apparel,Jacket,1,2462.42,0,2462.42,1568.91,893.51,UPI,CUST2437
ORD103668,2024-05-06,North,Apparel,Jacket,7,1722.91,0,12060.37,8243.92,3816.45,Net Banking,CUST1282
ORD103669,2024-01-02,Central,Beauty,Face Wash,10,3989.36,0,39893.6,22851.48,17042.12,Net Banking,CUST2420
ORD103670,2024-12-02,North,Electronics,Tablet,5,45999.59,0,229997.95,143214.05,86783.9,Debit Card,CUST2316
ORD103671,2025-02-10,North,Electronics,Headphones,2,3677.55,15,6251.84,5388.41,863.43,UPI,CUST2009
ORD103672,2024-05-11,North,Electronics,Tablet,2,25014.52,0,50029.04,27702.69,22326.35,Credit Card,CUST3156
ORD103673,2024-08-25,East,Home & Kitchen,Bedsheet Set,5,1001.73,0,5008.65,2935.77,2072.88,Credit Card,CUST3303
ORD103674,2025-03-10,North,Sports,Dumbbells,11,2118.72,5,22140.62,14047.0,8093.62,UPI,CUST3160
ORD103675,2024-06-14,West,Apparel,Kurta,8,2311.57,15,15718.68,10192.91,5525.77,UPI,CUST1401
ORD103676,2024-03-04,East,Sports,Yoga Mat,6,1863.12,5,10619.78,7310.2,3309.58,Credit Card,CUST1931
ORD103677,2024-10-30,East,Apparel,Kurta,7,3184.35,0,22290.45,15660.76,6629.69,Debit Card,CUST1715
ORD103678,2025-09-13,South,Apparel,Sneakers,9,1498.72,5,12814.06,9860.34,2953.72,Debit Card,CUST2081
ORD103679,2024-01-13,North,Apparel,Sneakers,5,2894.69,15,12302.43,8942.84,3359.59,Debit Card,CUST2680
ORD103680,2025-08-06,North,Electronics,Tablet,3,31644.1,15,80692.45,58443.54,22248.91,Net Banking,CUST2404
ORD103681,2025-06-24,East,Home & Kitchen,Mixer Grinder,11,511.38,0,5625.18,3204.74,2420.44,UPI,CUST1417
ORD103682,2025-09-10,North,Sports,Yoga Mat,6,3630.82,0,21784.92,15692.58,6092.34,COD,CUST2035
ORD103683,2025-04-20,South,Apparel,Kurta,2,653.7,0,1307.4,971.65,335.75,Debit Card,CUST1744
ORD103684,2024-02-23,Central,Home & Kitchen,Bedsheet Set,7,1570.76,10,9895.79,8626.74,1269.05,COD,CUST2932
ORD103685,2024-06-09,Central,Beauty,Face Wash,11,1145.59,5,11971.42,9681.76,2289.66,Credit Card,CUST1388
ORD103686,2025-04-18,East,Home & Kitchen,Cookware Set,7,2128.53,10,13409.74,8801.77,4607.97,UPI,CUST1167
ORD103687,2024-10-10,South,Apparel,Sneakers,4,1808.36,20,5786.75,4921.97,864.78,COD,CUST2243
ORD103688,2025-07-31,North,Electronics,Headphones,9,48508.54,10,392919.17,244578.43,148340.74,COD,CUST2993
ORD103689,2025-02-24,Central,Sports,Cricket Bat,7,453.78,0,3176.46,1946.58,1229.88,Credit Card,CUST1838
ORD103690,2024-02-09,Central,Home & Kitchen,Bedsheet Set,10,2776.02,10,24984.18,18759.3,6224.88,UPI,CUST2769
ORD103691,2025-01-11,South,Home & Kitchen,Air Fryer,1,3557.46,5,3379.59,2313.14,1066.45,COD,CUST2060
ORD103692,2025-08-21,West,Apparel,Jacket,1,3905.64,0,3905.64,2480.95,1424.69,COD,CUST2988
ORD103693,2024-08-16,North,Beauty,Hair Serum,9,736.2,0,6625.8,4128.54,2497.26,COD,CUST1024
ORD103694,2024-05-10,North,Electronics,Smartwatch,2,59881.63,0,119763.26,71598.23,48165.03,Net Banking,CUST3035
ORD103695,2024-07-15,Central,Sports,Football,8,1072.66,20,6865.02,6825.38,39.64,COD,CUST3479
ORD103696,2024-01-08,East,Home & Kitchen,Bedsheet Set,5,953.13,0,4765.65,3252.37,1513.28,Credit Card,CUST3461
ORD103697,2024-09-15,South,Sports,Cricket Bat,7,787.38,5,5236.08,3901.57,1334.51,Credit Card,CUST2870
ORD103698,2025-07-03,East,Home & Kitchen,Cookware Set,10,3505.33,5,33300.64,22376.4,10924.24,Credit Card,CUST1774
ORD103699,2025-03-25,North,Sports,Cricket Bat,8,1344.09,5,10215.08,6600.59,3614.49,Net Banking,CUST2752
ORD103700,2025-02-09,East,Beauty,Perfume,4,2515.63,0,10062.52,7908.26,2154.26,Debit Card,CUST1889
ORD103701,2024-12-20,Central,Electronics,Smartwatch,9,41183.26,5,352116.87,237359.71,114757.16,Debit Card,CUST3364
ORD103702,2024-08-31,East,Apparel,Kurta,8,2528.17,5,19214.09,14973.17,4240.92,Credit Card,CUST1247
ORD103703,2024-10-09,West,Apparel,T-Shirt,4,1474.56,20,4718.59,3317.92,1400.67,UPI,CUST3210
ORD103704,2024-09-07,North,Apparel,Jacket,9,3042.24,0,27380.16,16558.61,10821.55,UPI,CUST1071
ORD103705,2024-11-13,Central,Beauty,Perfume,3,151.28,0,453.84,292.18,161.66,Debit Card,CUST2401
ORD103706,2024-04-28,West,Electronics,Smartphone,10,14061.42,5,133583.49,102466.88,31116.61,UPI,CUST1386
ORD103707,2025-07-27,North,Electronics,Headphones,7,52811.75,5,351198.14,289422.17,61775.97,UPI,CUST2292
ORD103708,2025-06-07,West,Home & Kitchen,Cookware Set,3,2691.25,25,6055.31,6361.73,-306.42,UPI,CUST3224
ORD103709,2025-11-04,North,Home & Kitchen,Bedsheet Set,7,715.4,0,5007.8,3165.19,1842.61,UPI,CUST1993
ORD103710,2025-01-22,South,Apparel,Kurta,2,2938.8,0,5877.6,4101.24,1776.36,Debit Card,CUST3372
ORD103711,2025-10-19,Central,Home & Kitchen,Bedsheet Set,4,3407.9,5,12950.02,10138.99,2811.03,Net Banking,CUST1794
ORD103712,2025-06-21,West,Apparel,Jacket,10,550.16,0,5501.6,4206.59,1295.01,Credit Card,CUST2396
ORD103713,2025-03-10,West,Beauty,Hair Serum,6,1069.58,20,5133.98,4063.77,1070.21,Net Banking,CUST2694
ORD103714,2024-09-28,East,Apparel,Sneakers,4,1378.42,0,5513.68,4051.14,1462.54,Debit Card,CUST1417
ORD103715,2024-10-01,North,Electronics,Smartwatch,5,4438.95,0,22194.75,14834.46,7360.29,COD,CUST2768
ORD103716,2024-04-19,North,Apparel,Jeans,5,2946.03,10,13257.14,8854.59,4402.55,Credit Card,CUST1798
ORD103717,2024-10-27,West,Electronics,Laptop,8,42078.27,25,252469.62,215323.85,37145.77,Credit Card,CUST2484
ORD103718,2024-05-18,East,Apparel,Kurta,4,2804.24,10,10095.26,6317.89,3777.37,UPI,CUST1924
ORD103719,2024-09-18,East,Home & Kitchen,Bedsheet Set,6,3021.33,0,18127.98,12716.11,5411.87,Debit Card,CUST1260
ORD103720,2024-12-27,Central,Home & Kitchen,Air Fryer,9,778.05,5,6652.33,5253.02,1399.31,Net Banking,CUST1565
ORD103721,2025-01-29,West,Electronics,Smartphone,3,11328.81,0,33986.43,20255.47,13730.96,UPI,CUST3427
ORD103722,2025-08-24,West,Electronics,Tablet,5,39220.1,5,186295.48,112766.17,73529.31,UPI,CUST3274
ORD103723,2025-03-02,North,Apparel,Kurta,11,1786.14,5,18665.16,12582.42,6082.74,COD,CUST1121
ORD103724,2024-02-02,North,Beauty,Face Wash,11,1024.8,0,11272.8,8715.32,2557.48,UPI,CUST2348
ORD103725,2024-02-03,South,Electronics,Smartwatch,7,22431.61,10,141319.14,121706.31,19612.83,Credit Card,CUST3227
ORD103726,2025-01-04,West,Electronics,Laptop,4,35124.35,0,140497.4,87710.75,52786.65,Debit Card,CUST3478
ORD103727,2024-07-25,South,Home & Kitchen,Bedsheet Set,3,3964.23,10,10703.42,7633.3,3070.12,COD,CUST2302
ORD103728,2024-05-31,Central,Sports,Cricket Bat,3,3472.65,15,8855.26,6955.78,1899.48,UPI,CUST3251
ORD103729,2024-06-05,North,Apparel,Jacket,7,3149.85,5,20946.5,17004.67,3941.83,Debit Card,CUST1773
ORD103730,2024-09-20,East,Electronics,Laptop,1,7668.02,0,7668.02,5850.98,1817.04,Net Banking,CUST1117
ORD103731,2024-06-13,West,Apparel,Jacket,6,1266.88,0,7601.28,4186.96,3414.32,UPI,CUST2221
ORD103732,2025-01-08,West,Electronics,Smartwatch,2,1311.1,25,1966.65,1996.03,-29.38,UPI,CUST1992
ORD103733,2024-01-01,South,Home & Kitchen,Mixer Grinder,7,2780.78,5,18492.19,15128.92,3363.27,UPI,CUST2429
ORD103734,2025-05-21,West,Apparel,Jacket,3,3367.02,5,9596.01,5716.35,3879.66,Credit Card,CUST1964
ORD103735,2024-10-07,South,Beauty,Face Wash,9,2638.9,10,21375.09,14577.82,6797.27,Debit Card,CUST2437
ORD103736,2025-08-16,Central,Sports,Dumbbells,8,1946.46,0,15571.68,10974.73,4596.95,UPI,CUST2464
ORD103737,2024-03-18,East,Apparel,Kurta,7,3342.54,10,21058.0,16440.0,4618.0,Credit Card,CUST2563
ORD103738,2024-10-25,West,Electronics,Smartphone,2,27555.99,25,41333.98,40640.52,693.46,Debit Card,CUST2315
ORD103739,2024-05-04,Central,Sports,Cricket Bat,7,2073.58,10,13063.55,9674.14,3389.41,UPI,CUST2044
ORD103740,2025-04-08,North,Home & Kitchen,Air Fryer,3,3476.6,0,10429.8,8251.11,2178.69,UPI,CUST3250
ORD103741,2025-02-19,North,Electronics,Laptop,8,40022.62,5,304171.91,213543.87,90628.04,COD,CUST1968
ORD103742,2025-11-18,North,Electronics,Tablet,3,25455.05,5,72546.89,53345.75,19201.14,COD,CUST2608
ORD103743,2024-07-01,South,Sports,Cricket Bat,1,1742.13,5,1655.02,1191.85,463.17,Credit Card,CUST3055
ORD103744,2024-03-12,North,Sports,Cricket Bat,2,3609.83,10,6497.69,5723.37,774.32,COD,CUST2312
ORD103745,2024-07-14,East,Sports,Football,7,758.95,0,5312.65,3691.13,1621.52,Debit Card,CUST2535
ORD103746,2024-04-30,South,Beauty,Hair Serum,1,966.37,5,918.05,688.25,229.8,COD,CUST2016
ORD103747,2024-01-21,East,Sports,Dumbbells,11,1500.73,5,15682.63,9095.77,6586.86,COD,CUST3073
ORD103748,2024-03-06,West,Beauty,Perfume,7,3657.43,0,25602.01,16808.27,8793.74,Debit Card,CUST1717
ORD103749,2025-02-16,South,Home & Kitchen,Cookware Set,9,2883.59,5,24654.69,16801.06,7853.63,Net Banking,CUST3025
ORD103750,2025-04-27,East,Apparel,Sneakers,1,1894.94,10,1705.45,1137.95,567.5,UPI,CUST1016
ORD103751,2025-06-17,West,Home & Kitchen,Mixer Grinder,4,2295.4,10,8263.44,7112.49,1150.95,Net Banking,CUST2018
ORD103752,2025-11-09,West,Apparel,T-Shirt,1,2117.08,5,2011.23,1196.36,814.87,COD,CUST3130
ORD103753,2025-07-20,West,Sports,Yoga Mat,3,3020.85,0,9062.55,6395.01,2667.54,UPI,CUST1676
ORD103754,2025-06-28,West,Home & Kitchen,Cookware Set,1,2448.93,0,2448.93,1819.18,629.75,COD,CUST1904
ORD103755,2025-05-16,West,Beauty,Hair Serum,9,264.77,25,1787.2,1354.87,432.33,COD,CUST1220
ORD103756,2024-08-10,East,Beauty,Hair Serum,5,2233.12,0,11165.6,8305.8,2859.8,Net Banking,CUST1885
ORD103757,2024-09-18,South,Home & Kitchen,Bedsheet Set,6,3251.5,5,18533.55,12664.16,5869.39,Debit Card,CUST1416
ORD103758,2024-02-22,South,Apparel,Jeans,6,2738.87,0,16433.22,10372.62,6060.6,UPI,CUST1451
ORD103759,2025-04-05,Central,Sports,Yoga Mat,7,3332.55,0,23327.85,16001.68,7326.17,Net Banking,CUST3442
ORD103760,2024-02-06,East,Beauty,Hair Serum,3,337.57,0,1012.71,658.04,354.67,Net Banking,CUST3310
ORD103761,2025-09-23,South,Apparel,Sneakers,7,3964.29,10,24975.03,20636.84,4338.19,COD,CUST1091
ORD103762,2024-06-12,West,Electronics,Tablet,11,9626.53,0,105891.83,58502.05,47389.78,Net Banking,CUST2989
ORD103763,2024-04-18,North,Sports,Football,2,2394.91,0,4789.82,2735.45,2054.37,UPI,CUST1090
ORD103764,2024-12-04,Central,Apparel,Jacket,1,1418.08,10,1276.27,993.49,282.78,UPI,CUST1779
ORD103765,2024-06-18,South,Beauty,Hair Serum,10,2974.53,20,23796.24,17914.64,5881.6,COD,CUST3380
ORD103766,2024-11-12,West,Electronics,Laptop,3,43648.93,5,124399.45,89887.69,34511.76,Debit Card,CUST3035
ORD103767,2024-04-16,Central,Apparel,Jacket,10,2864.19,0,28641.9,18299.66,10342.24,UPI,CUST1005
ORD103768,2025-06-06,South,Beauty,Perfume,1,962.4,0,962.4,700.31,262.09,COD,CUST1497
ORD103769,2025-04-13,South,Home & Kitchen,Bedsheet Set,11,2898.95,0,31888.45,18826.47,13061.98,UPI,CUST2742
ORD103770,2025-08-23,Central,Beauty,Lipstick,6,2474.63,5,14105.39,11813.15,2292.24,Debit Card,CUST1362
ORD103771,2024-07-28,North,Sports,Cricket Bat,7,331.88,10,2090.84,1302.81,788.03,Credit Card,CUST1132
ORD103772,2024-01-14,North,Electronics,Smartphone,9,53622.72,0,482604.48,280453.31,202151.17,Credit Card,CUST2844
ORD103773,2025-02-15,East,Home & Kitchen,Mixer Grinder,3,986.01,0,2958.03,1723.39,1234.64,Net Banking,CUST1904
ORD103774,2024-02-05,South,Apparel,Jeans,7,3857.72,5,25653.84,17132.27,8521.57,Net Banking,CUST1011
ORD103775,2024-03-23,Central,Electronics,Headphones,8,19398.99,25,116393.94,88935.01,27458.93,Net Banking,CUST1712
ORD103776,2025-07-16,West,Sports,Football,1,505.75,5,480.46,333.59,146.87,Net Banking,CUST2475
ORD103777,2024-01-01,East,Apparel,Jacket,9,2381.57,10,19290.72,12127.16,7163.56,Credit Card,CUST2142
ORD103778,2025-05-19,South,Sports,Yoga Mat,5,3808.15,0,19040.75,14062.55,4978.2,UPI,CUST2730
ORD103779,2025-04-10,Central,Beauty,Face Wash,11,3220.07,0,35420.77,25820.59,9600.18,Debit Card,CUST2360
ORD103780,2025-05-24,Central,Beauty,Perfume,6,795.66,0,4773.96,3312.39,1461.57,Debit Card,CUST1882
ORD103781,2025-11-05,South,Beauty,Lipstick,3,574.02,5,1635.96,1245.32,390.64,Credit Card,CUST2667
ORD103782,2025-02-08,North,Apparel,Sneakers,2,2159.43,25,3239.14,3027.41,211.73,Credit Card,CUST2754
ORD103783,2024-08-12,West,Apparel,Sneakers,1,3125.45,20,2500.36,2042.72,457.64,COD,CUST2932
ORD103784,2025-11-01,North,Beauty,Perfume,6,897.26,10,4845.2,4176.27,668.93,Debit Card,CUST1777
ORD103785,2024-03-23,Central,Home & Kitchen,Bedsheet Set,3,2992.14,0,8976.42,6337.04,2639.38,Debit Card,CUST3019
ORD103786,2025-09-29,North,Apparel,Sneakers,3,1330.78,15,3393.49,2799.03,594.46,COD,CUST2242
ORD103787,2024-10-31,East,Sports,Dumbbells,3,3723.69,20,8936.86,6339.89,2596.97,Credit Card,CUST2411
ORD103788,2025-08-10,South,Home & Kitchen,Mixer Grinder,1,3576.35,5,3397.53,2726.71,670.82,UPI,CUST2011
ORD103789,2024-05-07,West,Sports,Dumbbells,9,2953.66,20,21266.35,17442.47,3823.88,UPI,CUST3468
ORD103790,2024-05-03,East,Electronics,Laptop,8,34559.78,15,235006.5,158250.32,76756.18,Net Banking,CUST2428
ORD103791,2024-12-02,Central,Electronics,Headphones,6,9673.94,25,43532.73,39521.41,4011.32,COD,CUST2934
